#,Àlies,Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
,,6100,32000,16000,Seguretat social,332687.8,0,332687.8,340655.34
,,6100,32401,48901,Transferències Consell Comarcal. Transport escolar,42317.37,0,42317.37,38103.33
,,6100,32402,22300,Transports,0,0,0,114.2
,,6100,32402,22706,Estudis i treballs tecnics,0,0,0,0
,,6100,32402,22699,Altres despeses,500,23000,23500,0
,,6110,32402,22603,Publicació en diaris oficials,0,0,0,2435.83
,,6110,32402,22706,Estudis i treballs tècnics,0,0,0,10684.05
,,6110,32402,22699,Altres despeses,13635.01,0,13635.01,0
,,6110,32402,48906,Transferència a les famílies per l'adquisició de llibres,922280,0,922280,899560
,,6120,32403,22300,TRANSPORTS,0,0,0,5357.83
,,6120,32403,22609,Activitats culturals i esportives,0,0,0,300
,,6120,32403,22706,Estudis i treballs tecnics,0,0,0,2797.66
,,6120,32403,22709,Contractes desenvolupament serveis,0,0,0,46844.69
,,6120,32403,22710,Contractes activitats artistiques i culturals,0,0,0,5015
,,6120,32403,48901,Altres transferències,0,13190.5,13190.5,13190.5
,,6120,32403,22699,Altres despeses,35258,107790.9,143048.9,629.58
,,6130,32101,47903,Subvenció dèficit explotació concessionari Escoles Bressol,1860983.14,99462.52,1960445.66,1856800.09
,,6130,32101,48901,Altres transferències,20100,0,20100,20096
,,6140,32000,48901,Altres transferències,8986.4,0,8986.4,8087.4
,,6140,92015,62301,Instal·lacions,0,8188.87,8188.87,8188.43
,,6140,92015,21201,Manteniment d'edificis,34197.24,-23180.88,11016.36,5055.07
,,6200,92401,13001,HORES EXTRAORDINÀRIES,0,0,0,163.79
,,6200,92401,15000,Productivitat,0,0,0,0
,,6200,92401,15100,Gratificacions treballs extraordinaris,0,0,0,288.02
,,6200,92401,11000,RETRIBUCIONS BÀSIQUES.,16443.48,0,16443.48,16704.72
,,6200,92401,11001,Retribucions Complementàries Eventual Ga,31691.4,0,31691.4,29099.32
,,6200,92401,12003,Retribució sou base funcionari C1,14082.98,0,14082.98,17913.02
,,6200,92401,12004,Retribució sou base funcionari C2,41137.15,0,41137.15,36613.44
,,6200,92401,12006,Triennis,3822.56,0,3822.56,4604.31
,,6200,92401,12100,Complement Destí  funcionaris,18601.44,0,18601.44,21532.98
,,6200,92401,12101,Complement específic funcionaris,48493.08,0,48493.08,54038.69
,,6200,92401,13000,Retribucions bàsiques personal laboral,249140.57,0,249140.57,233116.69
,,6200,92401,13002,Altres remuneracions,11779.92,0,11779.92,10845.8
,,6200,92401,14300,Despeses per substitucions,28779.58,0,28779.58,27570.79
,,6200,92401,16000,Seguretat social,141979.56,0,141979.56,134686.1
,,6210,92401,20300,Arrendaments de maquinaria instalacions i utillatge,0,0,0,329.52
,,6210,92401,22104,VESTUARI,0,0,0,152.52
,,6210,92401,22300,Transports,0,0,0,800.41
,,6210,92401,22699,Altres despeses diverses,0,11148,11148,216.18
,,6210,92401,22706,Estudis i treballs tècnics,0,0,0,4665.96
,,6210,92401,22609,Actes i exposicions,2550,0,2550,151.2
,,6210,92401,22614,Dinamització processos,30175.59,10000,40175.59,31514.45
,,6211,33801,20300,"Arrendaments de maquinària, instal·lacions i utillatge",0,0,0,33548.5
,,6211,33801,20500,Lloguer de mobiliari i altres elements,0,0,0,401.2
,,6211,33801,22706,Estudis i treballs tècnics,0,0,0,568.85
,,6211,33801,22710,Contractes activitats artístiques i culturals,0,0,0,400
,,6211,33801,22609,Actes i exposicions,52540,0,52540,0
,,6211,92401,20300,"Arrendaments de maquinària, instal.lacions i utillatge",0,0,0,1112.74
,,6211,92401,22300,Transports,0,0,0,199.65
,,6212,23204,22709,Contractes desenvolupament serveis,35750.48,0,35750.48,28146.01
,,6212,33406,21201,Manteniment edificis,0,0,0,2365.55
,,6212,33406,22706,ESTUDIS I TREBALLS TÈCNICS.,0,0,0,0
,,6212,33406,22709,Contractes desenvolupament serveis,0,0,0,453.35
,,6212,33406,62601,Equips procesos d'informació,0,10890,10890,8735.09
,,6212,33406,22699,Altres despeses,1045.25,0,1045.25,7642.04
,,6212,33406,48901,Altres transferències,26534.03,-10890,15644.03,9602.61
,,6212,92404,20300,"Arrendaments de maquinaria, instalacions i utillatge",0,0,0,872.95
,,6212,92404,22112,Sumin. de material electrònic elèctric i de telecomunic.,0,0,0,828
,,6212,92404,22699,Altres despeses,11100,-11100,0,0
,,7000,15100,15000,Productivitat,0,0,0,0
,,7000,15100,22706,Estudis i treballs tècnics,0,15000,15000,7419.4
,,7000,15100,22714,Serveis professorat i monitors,0,2480.21,2480.21,0
,,7000,15100,46500,Consell comarcal. Aportació supramunicipal,0,47386.56,47386.56,47386.56
,,7000,15100,11000,RETRIBUCIONS BÀSIQUES.,13308.6,0,13308.6,13308.6
,,7000,15100,11001,Retribucions Complementàries Eventual Ga,50691.4,0,50691.4,46544.6
,,7000,15100,12003,Retribució sou base funcionari C1,12144.18,0,12144.18,10392.21
,,7000,15100,12006,Triennis,2551.68,0,2551.68,2764.32
,,7000,15100,12100,Complement Destí  funcionaris,3660.12,0,3660.12,3660.12
,,7000,15100,12101,Complement específic funcionaris,7528.32,0,7528.32,7528.32
,,7000,15100,16000,Seguretat social,19124.76,0,19124.76,19282.67
,,7000,15100,22001,"Llibres, revistes i suscripcions",1600,0,1600,2718.19
,,7000,15100,22109,Material tècnic,3520,0,3520,0
,,7000,15100,22400,Assegurances,15700,10000,25700,26279.97
,,7000,15100,22603,Anuncis oficials,2550,0,2550,4691.66
,,7000,15100,22699,Altres despeses,8000,350712.23,358712.23,359942.29
,,7000,15202,78000,Subvencions rehabilitació i obres habitatges,0,3400542.14,3400542.14,1668332.61
,,7010,15100,15000,Productivitat,0,0,0,565.87
,,7010,15100,12000,Retribució sou base funcionari A1,55282.58,0,55282.58,48952.42
,,7010,15100,12001,Retribució sou base funcionari A2,31411.2,0,31411.2,25689.43
,,7010,15100,12003,Retribució sou base funcionari C1,98119.22,0,98119.22,81437.78
,,7010,15100,12006,Triennis,19199.67,0,19199.67,20003.79
,,7010,15100,12100,Complement Destí  funcionaris,65499.48,0,65499.48,63430.01
,,7010,15100,12101,Complement específic funcionaris,131189.52,5000,136189.52,129023.43
,,7010,15100,12103,Altres complements funcionaris,1868.52,0,1868.52,1426.14
,,7010,15100,13000,Retribucions bàsiques personal laboral,79970.56,0,79970.56,74472.25
,,7010,15100,13002,Altres remuneracions,9937.56,0,9937.56,8235.87
,,7010,15100,14300,Despeses per substitucions,16106.09,0,16106.09,25900.61
,,7010,15100,16000,Seguretat social,136602.72,0,136602.72,112149.35
,,7100,17000,15000,Productivitat,0,0,0,0
,,7100,17000,12000,Retribució sou base funcionari A1,35219.24,0,35219.24,41881.95
,,7100,17000,12001,Retribució sou base funcionari A2,16870.24,0,16870.24,14189
,,7100,17000,12004,Retribució sou base funcionari C2,10465.34,0,10465.34,8828.17
,,7100,17000,12006,Triennis,8912.31,0,8912.31,9551.32
,,7100,17000,12100,Complement Destí  funcionaris,21475.08,0,21475.08,24857.02
,,7100,17000,12101,Complement específic funcionaris,43388.28,0,43388.28,48127.48
,,7100,17000,12103,Altres complements funcionaris,9159.12,0,9159.12,8879.26
,,7100,17000,13000,Retribucions bàsiques personal laboral,37197.64,0,37197.64,34180.66
,,7100,17000,13002,Altres remuneracions,15708.36,0,15708.36,15708.36
,,7100,17000,16000,Seguretat social,47019.24,0,47019.24,43119.35
,,7100,17000,22699,Altres despeses,425,0,425,425
,,7110,31302,22699,Altres despeses,3409,20518.05,23927.05,20823.13
,,7110,31302,22706,Estudis i treballs tècnics,35455,6304.82,41759.82,44333.73
,,7110,31302,46500,Consell Comarcal. Centre d'acolliment d'animals,77190,0,77190,77190
,,7120,31304,22701,Neteja i desinfecció instal·lacions,0,0,0,10478.74
,,7120,31304,22706,Estudis i treballs tècnics,32719.05,4927.11,37646.16,26621.7
,,7120,31304,48902,Altres transferències,1377,72.89,1449.89,1449.89
,,7130,17000,22706,Estudis i treballs tècnics,0,11540.54,11540.54,11539.05
,,7130,17901,22706,Estudis i treballs tècnics,7650,0,7650,7280.29
,,7140,17200,22706,Estudis i treballs tècnics,66600,206.7,66806.7,65403.77
,,7150,17000,62301,Instal·lacions,0,141491.89,141491.89,0
,,7150,17200,22706,Estudis i treballs tècnics,112471,3372.61,115843.61,114864.38
,,7200,43100,12004,Sous del grup C2,0,0,0,7351.72
,,7200,43100,13100,Retribucions personal laboral eventual,0,28000,28000,27484.49
,,7200,43100,15000,Productivitat,0,0,0,0
,,7200,43100,22602,Publicitat i propaganda,0,766.84,766.84,766.84
,,7200,43100,22609,Actes i exposicions,0,20500,20500,20499.61
,,7200,43100,22699,Altres despeses,0,16260,16260,12566.31
,,7200,43100,12000,Retribució sou base funcionari A1,18362.84,25000,43362.84,22017.29
,,7200,43100,12006,Triennis,1673.76,0,1673.76,4243.44
,,7200,43100,12100,Complement Destí  funcionaris,6556.92,20000,26556.92,11145.48
,,7200,43100,12101,Complement específic funcionaris,14209.44,0,14209.44,25835.01
,,7200,43100,16000,Seguretat social,12343.08,0,12343.08,28747.83
,,7200,43301,48901,Altres tranferències,40000,2000,42000,42000
,,7210,49301,14300,Despeses per substitucions,0,0,0,9423.62
,,7210,49301,15000,Productivitat,0,0,0,0
,,7210,49301,12003,Retribució sou base funcionari C1,12462.04,0,12462.04,10551.14
,,7210,49301,12004,Retribució sou base funcionari C2,11268.47,-9001.25,2267.22,1670.37
,,7210,49301,12006,Triennis,5146.72,-545.72,4601,2959.23
,,7210,49301,12100,Complement Destí  funcionaris,7320.24,-3355.11,3965.13,3965.13
,,7210,49301,12101,Complement específic funcionaris,19140.96,-8772.94,10368.02,10368.02
,,7210,49301,12103,Altres complements funcionaris,1449.24,0,1449.24,120.77
,,7210,49301,13000,Retribucions bàsiques personal laboral,23346.28,0,23346.28,6021.25
,,7210,49301,13002,Altres remuneracions,845.4,0,845.4,235.25
,,7210,49301,16000,Seguretat social,26413.68,-8680.34,17733.34,16622.04
,,7210,49301,22706,Estudis i treballs tècnics,25061.4,-15094,9967.4,9967.4
,,7300,15100,62201,Edificis i construccions. Inversió nova,0,727217.98,727217.98,291580.03
,,7300,15100,60001,Expropiacions,2010173.7,1840336.63,3850510.33,3946339.62
,,7300,15201,15000,Productivitat,0,0,0,0
,,7300,15201,44903,Transferències a Gramepark,0,161960,161960,161960
,,7300,15201,12000,Retribució sou base funcionari A1,36586.76,0,36586.76,31601.98
,,7300,15201,12003,Retribució sou base funcionari C1,12405.72,0,12405.72,10522.98
,,7300,15201,12006,Triennis,8464.72,0,8464.72,9184.33
,,7300,15201,12100,Complement Destí  funcionaris,16973.64,0,16973.64,16973.64
,,7300,15201,12101,Complement específic funcionaris,35027.28,0,35027.28,35027.28
,,7300,15201,13000,Retribucions bàsiques personal laboral,87832.94,0,87832.94,81444.52
,,7300,15201,13002,Altres remuneracions,21749.4,0,21749.4,21749.4
,,7300,15201,16000,Seguretat social,54851.4,0,54851.4,49861.58
,,7300,15201,22699,Altres despeses,5058.01,0,5058.01,4178.09
,,7400,15100,15000,Productivitat,0,0,0,0
,,7400,15100,15100,Gratificacions treballs extraordinaris,0,0,0,2833.77
,,7400,15100,35200,Interessos de demora,0,0,0,0
,,7400,15100,62201,Edificis i construccions. Inversió nova,0,17878332.15,17878332.15,8277774.66
,,7400,15100,63201,Edifis i construccions. Inversions reposició,0,3286.56,3286.56,0
,,7400,15100,12000,Retribució sou base funcionari A1,38210.76,0,38210.76,34412.11
,,7400,15100,12001,Retribució sou base funcionari A2,33022.64,0,33022.64,28019.08
,,7400,15100,12003,Retribució sou base funcionari C1,36820.82,0,36820.82,31370.77
,,7400,15100,12006,Triennis,17099.64,0,17099.64,17617.82
,,7400,15100,12100,Complement Destí  funcionaris,40401.72,0,40401.72,36369.41
,,7400,15100,12101,Complement específic funcionaris,85941,0,85941,77015.46
,,7400,15100,13000,Retribucions bàsiques personal laboral,59855.06,0,59855.06,55284.67
,,7400,15100,13002,Altres remuneracions,16803.6,0,16803.6,16803.6
,,7400,15100,16000,Seguretat social,88086.72,0,88086.72,83262.56
,,7400,15100,22706,Estudis i treballs tècnics,40000,36000,76000,73185.09
,,7400,15500,61101,Millora de carrers,0,69717.14,69717.14,49340.96
,,7400,23103,62201,Edifis i construccions. Inversions nova,0,142873.28,142873.28,10092.55
,,7400,23302,62201,Edifis i construccions. Inversions nova,0,20132.9,20132.9,20132.9
,,7400,32000,62301,Instal·lacions,0,839253.15,839253.15,0
,,7400,32402,62201,Edifis i construccions. Inversions nova,0,3875.66,3875.66,0
,,7400,32402,63201,Edifis i construccions. Inversions reposició,0,18239.32,18239.32,0
,,7400,33201,62201,Edifis i construccions. Inversions nova,0,280145.27,280145.27,0
,,7400,33201,63201,Edificis i construccions. Inversions reposició,0,7330.91,7330.91,0
,,7400,33401,63201,Edifis i construccions. Inversions reposició,0,79400.15,79400.15,0
,,7400,34101,63201,Edifis i construccions. Inversions reposició,0,1600000,1600000,0
,,7400,45901,60101,Urbanització carrers,0,7361,7361,0
,,7400,45901,60104,Pla d'accessibilitat - escales,0,7103.21,7103.21,0
,,7400,45901,60110,Renovació enllumenat públic,0,14398.32,14398.32,0
,,7400,45901,61101,Millora carrers,0,2122024.95,2122024.95,497039.87
,,7400,45901,61102,Millora de places i jardins,0,80305.7,80305.7,20844.41
,,7400,45901,62301,Instal·lacions,0,73654.95,73654.95,0
,,7400,92015,63201,Edificis i construccions. Inversions reposició,0,190328.66,190328.66,80848.37
,,7500,15100,14300,Despeses per substitucions,0,0,0,23990.41
,,7500,15100,15000,Productivitat,0,0,0,0
,,7500,15100,35200,Interessos de demora,0,111872.69,111872.69,70162.34
,,7500,15100,62201,Edificis i construccions. Inversió nova,0,0,0,0
,,7500,15100,12000,Retribució sou base funcionari A1,40356.9,0,40356.9,33905.21
,,7500,15100,12001,Retribució sou base funcionari A2,34604.66,0,34604.66,28810.09
,,7500,15100,12003,Retribució sou base funcionari C1,24143.81,0,24143.81,20340.77
,,7500,15100,12006,Triennis,15681.36,0,15681.36,17251.61
,,7500,15100,12100,Complement Destí  funcionaris,35739.24,0,35739.24,35586.74
,,7500,15100,12101,Complement específic funcionaris,98307,0,98307,98034.93
,,7500,15100,13000,Retribucions bàsiques personal laboral,81791.19,0,81791.19,54789.69
,,7500,15100,13002,Altres remuneracions,11786.04,0,11786.04,4752.62
,,7500,15100,16000,Seguretat social,86420.88,0,86420.88,80046.85
,,7500,15103,62201,Complex Multiequipament Oliveres,300000,4000,304000,0
,,7500,23302,62201,Edificis i contruccions. Inversió nova,0,7162.27,7162.27,7076.34
,,7500,34101,63201,Pistes Atletisme CAN ZAM,300000,500000,800000,0
,,7600,16000,12001,Sous del grup A2,0,0,0,1917.96
,,7600,16000,12004,SOUS DEL GRUP C2.,0,0,0,8912.88
,,7600,16000,14300,Despeses per substitucions,0,19200,19200,22971.3
,,7600,16000,15000,Productivitat,0,0,0,0
,,7600,16000,22699,Altres despeses diverses,0,33436.97,33436.97,32388.72
,,7600,16000,11000,RETRIBUCIONS BÀSIQUES.,16152.96,0,16152.96,13847.9
,,7600,16000,11001,Retribucions Complementàries Eventual Ga,36014.6,0,36014.6,27749.94
,,7600,16000,12003,Retribució sou base funcionari C1,12612.73,0,12612.73,10615.12
,,7600,16000,12006,Triennis,3630.78,0,3630.78,4720.7
,,7600,16000,12100,Complement Destí  funcionaris,3660.12,0,3660.12,8019.9
,,7600,16000,12101,Complement específic funcionaris,9570.48,0,9570.48,23619.1
,,7600,16000,13000,Retribucions bàsiques personal laboral,166428.19,0,166428.19,156960.5
,,7600,16000,13002,Altres remuneracions,48013.92,0,48013.92,40828.69
,,7600,16000,13100,Retribucions personal laboral eventual,25681.72,0,25681.72,14397.1
,,7600,16000,16000,Seguretat social,94166.28,0,94166.28,95169.47
,,7610,16301,22699,Altres despeses diverses,0,0,0,1102
,,7610,16301,22711,Neteja accessos mecànics,0,0,0,27685.26
,,7610,16301,62300,Maquinària,0,4563.03,4563.03,4563.03
,,7610,16301,22700,Neteja i recollida escombraries,6383235.61,66490.44,6449726.05,6390542.31
,,7620,16202,22700,Neteja,371732.28,226572.45,598304.73,576698.5
,,7620,16303,60101,Urbanització carrers,0,315047.56,315047.56,196470
,,7630,32000,22699,Altres despeses diverses,0,17644.89,17644.89,0
,,7630,32000,22700,Neteja,1953753.79,-18000,1935753.79,1953398.68
,,7630,92015,22700,Neteja,979883.66,5663.84,985547.5,985547.5
,,7640,16301,22700,Neteja,37500,0,37500,34646.33
,,7650,16303,22700,Neteja,597796.68,-68116.32,529680.36,513650.2
,,7660,43100,13001,HORES EXTRAORDINÀRIES,0,0,0,249.84
,,7660,43100,15000,Productivitat,0,0,0,0
,,7660,43100,22706,Estudis i treballs tècnics,0,70800,70800,18264.4
,,7660,43100,12003,Retribució sou base funcionari C1,13568.03,0,13568.03,11092.77
,,7660,43100,12004,Retribució sou base funcionari C2,10465.34,12500,22965.34,13644.91
,,7660,43100,12006,Triennis,3402.63,0,3402.63,3675.22
,,7660,43100,12100,Complement Destí  funcionaris,9238.92,0,9238.92,10868.69
,,7660,43100,12101,Complement específic funcionaris,22364.04,0,22364.04,26962.36
,,7660,43100,13000,Retribucions bàsiques personal laboral,149248.61,0,149248.61,138343.08
,,7660,43100,13002,Altres remuneracions,9914.64,0,9914.64,9914.64
,,7660,43100,16000,Seguretat social,78752.16,0,78752.16,82712.25
,,7660,43100,21201,Manteniment d'edificis,71344.02,-40444.64,30899.38,28061.81
,,7660,43100,22699,Altres despeses,5952.34,155553.92,161506.26,104680.18
,,7700,15102,12103,Altres complements funcionaris,0,0,0,69.07
,,7700,15102,15000,Productivitat,0,0,0,0
,,7700,15102,16104,Indemnització al personal lab. per jubilacions anticipades,0,0,0,52787.07
,,7700,15102,12000,Retribució sou base funcionari A1,74678.7,0,74678.7,60125.03
,,7700,15102,12001,Retribució sou base funcionari A2,48270.32,0,48270.32,39152.66
,,7700,15102,12003,Retribució sou base funcionari C1,132564.21,-11293.2,121271.01,121151.23
,,7700,15102,12004,Retribució sou base funcionari C2,10171.51,0,10171.51,9155.51
,,7700,15102,12006,Triennis,31495.03,-2535.94,28959.09,30007.55
,,7700,15102,12100,Complement Destí  funcionaris,89814.6,-3355.11,86459.49,86167
,,7700,15102,12101,Complement específic funcionaris,190048.68,-5985.65,184063.03,181481.75
,,7700,15102,13000,Retribucions bàsiques personal laboral,48756.42,0,48756.42,45309.73
,,7700,15102,13002,Altres remuneracions,6081.36,0,6081.36,6081.36
,,7700,15102,16000,Seguretat social,176156.18,-6068.59,170087.59,138869.19
,,7700,15102,21003,Execució d'Obres subsidiàries,29200,-13904.59,15295.41,15295.41
,,7700,15102,22706,Estudis i treballs tècnics,2000,34591.71,36591.71,25091.13
,,7700,15102,22707,Treballs d'assessoria de radiocomunicació,4000,0,4000,155.76
,,7700,15500,22699,Altres despeses,72357.6,53100,125457.6,128918.76
,,7800,15500,21005,Manteniment via pública i d'edifics,0,0,0,260.47
,,7800,15500,61104,Millora sanejament,0,52890.53,52890.53,52890.43
,,7800,16000,15000,Productivitat,0,0,0,0
,,7800,16000,12001,Retribució sou base funcionari A2,18163.18,0,18163.18,14835.47
,,7800,16000,12006,Triennis,1599.42,0,1599.42,1738.5
,,7800,16000,12100,Complement Destí  funcionaris,7433.64,0,7433.64,7433.64
,,7800,16000,12101,Complement específic funcionaris,22889.52,0,22889.52,22889.52
,,7800,16000,16000,Seguretat social,9767.88,0,9767.88,9865.92
,,7800,16000,21001,Manteniment via pública,2410.86,0,2410.86,0
,,7800,16000,21002,Conexió clavegueram,4821.72,0,4821.72,0
,,7800,16000,21005,Manteniment via pública i edificis,23503.11,0,23503.11,21566.5
,,7800,16000,21011,Desperfectes,11345.22,0,11345.22,8635.38
,,7800,16000,21401,Manteniment i neteja de vehicles,19958.82,0,19958.82,14974.4
,,7800,16000,22199,Altre subministrament,4338.07,0,4338.07,3606.46
,,7800,16000,22712,Manteniment equips i vehicles,23846.11,0,23846.11,18749.99
,,7810,15500,15000,Productivitat,0,0,0,0
,,7810,15500,35200,Interessos de demora,0,8000,8000,7306.43
,,7810,15500,61101,Millora carrers,0,307133.06,307133.06,58467.78
,,7810,15500,12001,Retribució sou base funcionari A2,16137.28,0,16137.28,13822.52
,,7810,15500,12003,Retribució sou base funcionari C1,14689.32,0,14689.32,11664.78
,,7810,15500,12006,Triennis,4205.88,0,4205.88,4556.37
,,7810,15500,12100,Complement Destí  funcionaris,12236.16,0,12236.16,12236.16
,,7810,15500,12101,Complement específic funcionaris,32397.96,0,32397.96,32397.96
,,7810,15500,13000,Retribucions bàsiques personal laboral,31195.8,0,31195.8,28937.38
,,7810,15500,13002,Altres remuneracions,4169.88,0,4169.88,4169.88
,,7810,15500,16000,Seguretat social,35244.24,0,35244.24,35379.73
,,7810,15500,21001,Manteniment via pública,142755.58,17139,159894.58,153114.02
,,7810,15500,21003,Execució obres subsidiàries (guals),12000,-12000,0,0
,,7810,15500,21007,Manteniment pavimentació,500000,2992.11,502992.11,483563.87
,,7810,15500,21016,Plans d'ocupació,105000,20508.47,125508.47,123068.54
,,7810,15500,21017,Manteniment escales mecàniques,425492.52,3405.35,428897.87,405244.45
,,7820,13300,15000,Productivitat,0,0,0,0
,,7820,13300,62300,Maquinària,0,6348.4,6348.4,6348.4
,,7820,13300,13100,Retribucions personal laboral eventual,35634.88,0,35634.88,33354.89
,,7820,13300,16000,Seguretat social,11496.6,0,11496.6,11496.6
,,7820,13300,21005,Manteniment via pública i edificis,20865.24,-6348.4,14516.84,14510.98
,,7820,13300,21006,Manteniment Semàfors,100586.28,0,100586.28,90376.14
,,7820,45901,60110,Renovació enllumenat públic,0,73018.54,73018.54,0
,,7830,15500,61101,Millora carrers,0,400000,400000,34224.5
,,7830,16500,15000,Productivitat,0,0,0,0
,,7830,16500,12001,Retribució sou base funcionari A2,17797.43,0,17797.43,15242.06
,,7830,16500,12006,Triennis,5215.5,0,5215.5,5562.04
,,7830,16500,12100,Complement Destí  funcionaris,6556.92,0,6556.92,6429.43
,,7830,16500,12101,Complement específic funcionaris,18986.04,0,18986.04,18616.87
,,7830,16500,16000,Seguretat social,12343.08,0,12343.08,12466.91
,,7830,16500,21008,Manteniment enllumenat,443000,0,443000,411949.17
,,7830,16500,21304,Escomeses i legalitat,24566.84,-13004.4,11562.44,846
,,7830,16500,22004,Material tècnic,17179.41,0,17179.41,6657.23
,,7840,16000,13001,Hores extraordinàries,0,0,0,3482.06
,,7840,16000,15000,Productivitat,0,0,0,0
,,7840,16000,15100,Gratificacions treballs extraordinaris,0,0,0,48.03
,,7840,16000,12003,Retribució sou base funcionari C1,14597.02,0,14597.02,11603.41
,,7840,16000,12004,Retribució sou base funcionari C2,10223.27,0,10223.27,8698.27
,,7840,16000,12006,Triennis,3464.58,0,3464.58,3482.48
,,7840,16000,12100,Complement Destí  funcionaris,7858.32,0,7858.32,7700.4
,,7840,16000,12101,Complement específic funcionaris,28157.88,0,28157.88,27473.56
,,7840,16000,13000,Retribucions bàsiques personal laboral,144757.3,0,144757.3,134711.38
,,7840,16000,13002,Altres remuneracions,7737.72,0,7737.72,7737.72
,,7840,16000,13100,Retribucions personal laboral eventual,70568.54,0,70568.54,85485.98
,,7840,16000,14300,Despeses per substitucions,54012.3,0,54012.3,50009.81
,,7840,16000,16000,Seguretat social,116554.2,0,116554.2,123668.89
,,7850,17100,15000,Productivitat,0,0,0,0
,,7850,17100,60109,Nous jocs infantils,0,267937.54,267937.54,106751.38
,,7850,17100,62301,Instal·lacions,0,197109.47,197109.47,0
,,7850,17100,12001,Retribució sou base funcionari A2,32783.71,0,32783.71,27886.94
,,7850,17100,12006,Triennis,2538.21,0,2538.21,2746.83
,,7850,17100,12100,Complement Destí  funcionaris,12675,0,12675,12675
,,7850,17100,12101,Complement específic funcionaris,27171.72,0,27171.72,27171.72
,,7850,17100,16000,Seguretat social,21354.72,0,21354.72,21452.76
,,7850,17100,21009,Manteniment Jardins i mobiliari urbà,21474.26,0,21474.26,18856.41
,,7850,17100,22700,Neteja,1844035.71,9101.21,1853136.92,1853136.96
,,7851,17100,22700,Neteja,175548.41,1099.62,176648.03,179238.52
,,7900,32000,21201,Manteniment d'edificis,264378.45,0,264378.45,231502.96
,,7900,92015,14300,Despeses per substitucions,0,0,0,23799.65
,,7900,92015,15000,Productivitat,0,0,0,0
,,7900,92015,12000,Retribució sou base funcionari A1,18155.4,0,18155.4,29040.6
,,7900,92015,12001,Retribució sou base funcionari A2,48716.04,0,48716.04,41619.66
,,7900,92015,12006,Triennis,4778.76,0,4778.76,5176.99
,,7900,92015,12100,Complement Destí  funcionaris,24472.32,0,24472.32,30590.4
,,7900,92015,12101,Complement específic funcionaris,53005.8,0,53005.8,67124.76
,,7900,92015,13000,Retribucions bàsiques personal laboral,56586.9,0,56586.9,51737.9
,,7900,92015,13002,Altres remuneracions,20570.16,0,20570.16,20570.16
,,7900,92015,16000,Seguretat social,63852.12,0,63852.12,81915.03
,,7900,92015,21201,Manteniment d'edificis,100308.79,96594.73,196903.52,182376.27
,,7900,92015,21301,Manteniment instal.lacions,449382.21,-3827.07,445555.14,353259.55
,,7900,92015,22706,Estudis i treballs tècnics,22463.81,0,22463.81,18893.1
,,7900,92016,63201,Edificis i construccions. Inversions reposició,0,60289.57,60289.57,0
,,7910,16500,22100,Energia elèctrica,393761.35,319471.62,713232.97,706099.47
,,7910,32000,22100,Energia elèctrica,200610.58,250000,450610.58,429218.3
,,7910,32000,22101,Aigua,89593.36,85000,174593.36,169523.11
,,7910,32000,22102,Gas,171857.64,113000,284857.64,310682.88
,,7910,92015,22120,"AIGUA VIA PUBLICA,REC I FONTS",0,0,0,122701.49
,,7910,92015,22100,Energia elèctrica,388804.17,409509.52,798313.69,690280.67
,,7910,92015,22101,Aigua,113627.97,0,113627.97,135934.92
,,7910,92015,22102,Gas,56051.47,37000,93051.47,56048.82
,,8100,92011,15000,Productivitat,0,0,0,0
,,8100,92011,12000,Retribució sou base funcionari A1,24533.62,0,24533.62,18921.11
,,8100,92011,12003,Retribució sou base funcionari C1,51743.41,0,51743.41,43140.82
,,8100,92011,12006,Triennis,13761.02,0,13761.02,14923.35
,,8100,92011,12100,Complement Destí  funcionaris,29800.8,0,29800.8,29800.8
,,8100,92011,12101,Complement específic funcionaris,91041.12,0,91041.12,91041.12
,,8100,92011,13000,Retribucions bàsiques personal laboral,6151.76,0,6151.76,5739.15
,,8100,92011,13002,Altres remuneracions,582,0,582,582
,,8100,92011,16000,Seguretat social,46007.4,0,46007.4,46298.74
,,8100,92011,22001,"Premsa, revistes i llibres",5500,0,5500,4118.9
,,8100,92011,22604,Despeses jurídiques,8000,8182,16182,17490.81
,,8110,92012,12103,Altres complements,0,0,0,0
,,8110,92012,15000,Productivitat,0,0,0,0
,,8110,92012,12000,Retribució sou base funcionari A1,109257.7,0,109257.7,112485.94
,,8110,92012,12006,Triennis,7629.14,0,7629.14,8272.01
,,8110,92012,12100,Complement Destí  funcionaris,42333.12,0,42333.12,48451.2
,,8110,92012,12101,Complement específic funcionaris,79754.16,0,79754.16,88475.64
,,8110,92012,13000,Retribucions bàsiques personal laboral,24682.15,0,24682.15,23008.98
,,8110,92012,13002,Altres remuneracions,2327.76,0,2327.76,2327.76
,,8110,92012,14300,Despeses per substitucions,16329.88,0,16329.88,15226.28
,,8110,92012,16000,Seguretat social,68784.36,0,68784.36,79099.13
,,8110,92012,22001,"Premsa, revistes i llibres",3400,0,3400,11599.78
,,8110,92012,22604,Despeses jurídiques,15000,32000,47000,20163.12
,,8110,92012,22699,Altres despeses,2550,0,2550,19855.65
,,8200,93102,12004,Sous del Grup C2,0,0,0,7278.84
